PARTY;ID;GLOBAL_ID;given_name;surname;street_number;address_1;address_2;suburb;postcode;state;date_of_birth;soc_sec_id
org;rec-942-dup-0;942;jacob;;58;solomon crescent;curtin house;harbord;2602;nsw;19741113;5508111
org;rec-70-dup-0;70;mason;campbell;12;waratah st reet;st francis vlge;bull creek;3401;nsw;19660827;4225051
org;rec-878-dup-2;878;sophie;hobson;113;wilkins street;;padstow;3429;vic;19251103;4286830
org;rec-1561-dup-1;1561;lard;slape;;lamingtnn street;rosehill;albany creek;6002;wa;19010927;2204911
org;rec-401-dup-0;401;renee;white;22;warrego circuit;burnsid e;bayswater;3040;nt;19160822;2502613
org;rec-836-dup-3;836;sachin;garcia;36;tanderra crescent;villa 2;geraldton;2705;sa;19320919;2886997
org;rec-257-org;257;mitchell;corbin;450;magenta square;rsl building;goornong;6051;qld;19120407;6571360
org;rec-743-org;743;aimee;fitzpatrick;7;rubbo crescent;kookaburra village;annandale;3150;nsw;19800311;8534023
org;rec-1233-org;1233;taylah;manson;10;withers place;broadwater caravn park;bunbury;2125;nsw;19220325;5517253
org;rec-299-dup-2;299;toby;maczkowiack;8;kanooka street;carinya vlge;canley vale;3219;;19000328;7799632
org;rec-153-dup-3;153;adele;bullock;9;shepherdson place;rosedale;camira;2170;vic;19071006;1839802
org;rec-1494-dup-0;1494;ryan;emiily;9;barlow street;;condon;4030;nsw;19830414;7013840
org;rec-524-dup-4;524;chloe;davdi;01;glenbrae;mcluckie crescent;murdoch;3143;sa;19320323;8644609
org;rec-716-dup-1;716;kira;tereund;24;baradacrescent;;dulwich cill;2529;nsw;19250222;3054502
org;rec-85-org;85;zane;wilkins;;jervois street;cerbrus;coolaroo;6208;nsw;19471017;7918563
org;rec-708-dup-3;708;carmne;brakhn;40;madigan street;;ekibwin;3196;nsw;19700723;7357958
org;rec-987-org;987;beau;mcdermid;24;london circuit;terawah station;clareville;3677;nsw;19630721;2005942
org;rec-1692-dup-2;1692;shepherd;sea;7;beazleykcrescent;tintagel;broadford;4076;act;19561005;2726910
org;rec-830-dup-0;830;rees;zachary;4;hicks street;ferndale;camira;3016;vic;19660116;8690395
org;rec-1473-org;1473;jesse;tenant;33;baldwin drive;anzac house (cnr archer s street;mansfield;2500;nsw;19760607;9948416
org;rec-482-org;482;lauren;frahn;5;solomon crescent;stoney creek;leichhardt;2570;vic;19180701;3134475
org;rec-878-dup-0;878;sophie;;113;wilkins street;envi rona;papdstow;3429;vic;19251103;4286830
org;rec-1838-org;1838;;moody;7;mceachern crescent;bryntirion;cooma;2299;nsw;19731116;8269253
org;rec-659-dup-1;659;david;knapman;66;blamey crescent;mira monte;mount pleasant;4103;wa;19631011;6091304
org;rec-1880-dup-2;1880;callum;doody;11;emery s treet;texas station;orange;7021;sa;19760824;8675169
org;rec-1950-org;1950;cooper;boyle;10;degraves crescent;;adaminaby;2232;nsw;19901020;5310288
org;rec-426-dup-0;426;annabelle;weetra;4;firbank close;;riverhills;2025;sa;19490420;4285598
org;rec-412-dup-1;412;lukar;rees;364;solly place;wyoming park;strathbogie;2327;vic;19000103;3099843
org;rec-1904-dup-4;1904;camerln;bishop;4;chillagoe street;edit heall;numeralla;6153;sa;19290325;8928429
org;rec-109-dup-2;109;sophie;reid;37;hawkins close;greenhils;toowong;2268;wa;19210624;9022097
org;rec-1717-dup-4;1717;teneille;lamprey;36;forrest place;terra nsotra;bayswater north;4160;vic;19281101;9687938
org;rec-23-dup-0;23;;kidsoey;18;disney court;ramano esttae locn 1;labrador;2281;vic;19450301;2092869
org;rec-517-dup-2;517;erni;humphreys;11;endeavour street;lake macqupride vlge;umina beach;4873;nsw;19670519;5094045
org;rec-605-org;605;emiily;redmond;10;woodhouse place;wahronga;firle;2483;vic;19381023;3563291
org;rec-568-dup-1;568;tate;hingston;159;oxley street;;kurri kurri;5045;nsw;19680521;1954716
org;rec-921-dup-0;921;nathan;daehn;204;sternberg crescent;home vsle;adamstown;2617;vic;19110417;4227775
org;rec-470-org;470;james;quinzi;6;fawkner street;streanshalh;yass;3142;tas;19860208;9289559
org;rec-459-dup-2;459;pettigrove;georgia;5;sinclair street;pinda;prairie;2478;nsw;19231019;9695933
org;rec-1842-dup-0;1842;breony;dixvon;39;downard street;;kellyville;4224;vic;19351022;7462490
org;rec-480-org;480;aiden;ryan;292;gundulu place;honey patch;mosman;3076;wa;19360524;3804933
org;rec-838-org;838;tynan;blacklow;15;annear place;nioka;rheola;4034;nsw;19690520;8046280
org;rec-803-org;803;jacob;white;24;hacke place;belgrade park;bayview heights;2229;vic;19590228;8872631
org;rec-1811-org;1811;samuel;walls;74;shoalhaven avenue;clear creek;raceview;3223;nsw;19370409;4859969
org;rec-1438-org;1438;riley;lodge;221;chuculba crescent;yarramine park;lower templestowe;2199;vic;19580921;7498288
org;rec-351-org;351;kirra;ryan;5;powers place;sawtell vet hosptl & clnc;barwon heads;4551;qld;19741118;8504134
org;rec-1457-dup-1;1457;karli;mlilar;1;bonney street;st francix vlge;preston;4814;vic;19730813;3731194
org;rec-85-dup-3;85;kiera;green;;jervoisstreet;;coolar oo;6208;nsw;19471017;7918563
org;rec-140-org;140;nicholas;shepherd;36;jerrabomberra avenue;sec 1;altona north;3123;nsw;19441101;3789481
org;rec-188-org;188;kyle;richmond;38;hammond close;oakdale;lindum;6110;sa;19420519;7435722
org;rec-133-dup-3;133;benjamin;mugo;302;arlington;peat place;frankston;4518;nsw;19101008;5994946
org;rec-1204-org;1204;joshua;nguyen;11;howie court;border park;seven hills;6163;sa;19730730;8078358
org;rec-508-dup-1;508;danny;petersen;12;rawdon hill;cade place;minto;3029;wa;19441022;6090944
org;rec-724-dup-0;724;nathsn;morrison;59;peppin place;;eaglehawk;6172;qld;19471203;5567390
org;rec-615-org;615;jayden;glass;250;warrego circuit;sec 202;frankston;6210;qld;19640219;6764035
org;rec-246-org;246;macy;klemm;20;bonython street;;aitkenvale;2485;vic;19970312;7990048
org;rec-844-dup-1;844;caresse;lyden;13;nemarang crescent;;;3199;sa;19250803;3017029
org;rec-788-dup-1;788;charlotte;glass;3;sculptor street;green fafrm mates;hahndorf;2581;qld;19510713;3792276
org;rec-1382-dup-0;1382;brooke;nguyen;;truganini place;tallingap ark;chelsea heights;6062;vic;19240812;8781682
org;rec-390-dup-1;390;max;campbell;18;axon ftreet;wandana;vermont;4128;vic;19640314;5229727
org;rec-1215-org;1215;courtney;brain;72;bailey place;bandera;goovigen;7330;vic;19480711;7816261
org;rec-332-dup-1;332;lily;petersen;13;bissenberger crescent;;melville;2250;;19020326;3851424
org;rec-1540-dup-3;1540;;matthew;1;gellibrand street;grandview;carnegie;4011;nsw;19710126;5651019
org;rec-1680-dup-1;1680;anita;catherwood;5;nish fplace;talonmane;emerald;3073;nsw;19420708;7373271
org;rec-1610-dup-1;1610;sian;beelitz;3;ashkanasy crescent;miowdra;sylvania;5042;nsw;19510904;3279804
org;rec-256-dup-2;256;fraser;tadege;;mcinnes treet;;scarborough;2870;nsw;19001013;3817644
org;rec-1814-dup-0;1814;millr;egan;162;fergusson crescent;john flynn meidcal centre;como;5280;nsw;19700305;5022596
org;rec-141-dup-3;141;oliver;blake;8;outtrim avenue;hd allenby;st luia;2298;qld;19891203;4307988
org;rec-1564-dup-2;1564;emma;lablack;15;henrys treet;;drysdale;2570;nt;19500212;1009364
org;rec-515-dup-1;515;tynan;abera;16;hainesstreet;;ballarat;2303;nws;19370412;6873174
org;rec-1364-dup-2;1364;demie;madigan;;fawkner ktreet;evergreen;buny ip;6076;sa;19940729;5071854
org;rec-261-dup-0;261;chloe;mcphie;5;robertson street;langleigh;swanwick;4226;qld;19340310;5476545
org;rec-1559-dup-2;1559;jessiva;rivera;14;quick street;jasmine lodge;kingstoxrpe;5056;vic;19620906;1054434
org;rec-1831-dup-0;1831;hinks;brandon;;goossensg place;allanvale;rostrevor;4109;vic;19101121;7142384
org;rec-1727-dup-0;1727;josha;campbell;12;ballumbirstreet;hornby lighthouse;harbord;3198;vic;19670227;6114246
org;rec-779-dup-3;779;charlotte;mccracken;5;;flr 5 john flynn medical centre;woronary;4814;nsw;19570529;6092940
org;rec-1919-org;1919;jared;jolly;84;macarthur avenue;nareen gardens hostel;floreat;2290;nsw;19281125;7406558
org;rec-37-org;37;olivia;artis;12;marcus clarke street;lake road;mill park;3173;nsw;19190302;2211444
org;rec-31-org;31;thomas;shaft;10;wattle street;tureevale;orford;3579;qld;19390822;1282782
org;rec-1412-org;1412;kyle;bullock;7;carnegie crescent;berri cottage hmes;westmeadows;3400;qld;19861006;2675703
org;rec-100-dup-1;100;domenique;paterson;15;lubumaplace;merewether public school;greensborough;3138;qld;19161017;4975843
org;rec-579-dup-0;579;belinda;blackwelxl;89;willcock place;sec 5 97;nedlands;2145;sa;19610102;4046672
org;rec-737-org;737;amy;artis;24;jansz crescent;watchorns hill;brighton;4567;nsw;19391007;7212915
org;rec-952-dup-0;952;john;banelcs;5;sexton ftreet;glenhurst;auburn;3140;vic;19981006;8328210
org;rec-650-org;650;samantha;rachwal;5;stubbs crescent;rosetta village;myrtleford;5070;vic;19220601;5437912
org;rec-1910-dup-0;1910;sophe;reid;11;hoad place;lockwood;beachuere;4106;nsw;19030704;2982434
org;rec-743-dup-1;743;aimee;fitzpatrick;;rubbo crescent;kookaburra village;annakdale;3105;nsw;19800311;8534023
org;rec-667-dup-0;667;joel;ryan;45;wisdom street;warbinya;pymble;4605;wa;19220524;5522329
org;rec-661-org;661;sophie;quan;4;milari street;cascina;ripley;2060;vic;19600125;8214496
org;rec-1041-org;1041;tyler;froud;8;burramurra avenue;kmart p plaza;san remo;3670;sa;19800916;7812219
org;rec-277-dup-0;277;juliana;petersen;25;currong syreet;admiralty quays;glenside;4068;nsw;19610510;1726629
org;rec-1895-org;1895;holly;shepherd;3;stillwell place;elston;albion park rail;6210;vic;19800323;4620818
org;rec-548-org;548;ellie;hoffman;31;captain cook crescent;dorothy lodge;carrara;2281;nsw;19151114;4882507
org;rec-1397-dup-1;1397;meaguan;watkins-yall;97;clancy street;;broken hill;4169;sa;19860817;5297907
org;rec-367-dup-0;367;ashley;carbone;13;louis lodercstreet;john flynn medical centre;blacktown;2430;vic;19260703;4119196
org;rec-542-org;542;tyron;herbert;29;mackenzie street;scottish masonic village;shoalhaven heads;5069;vic;19131211;8358339
org;rec-1522-org;1522;matthew;webb;3;forbes street;kinnoul;rowville;5044;wa;19091203;3652823
org;rec-1745-dup-0;1745;melinda;sehrin;103;conley kdrive;;macmasters beach;3226;vic;19511104;9615557
org;rec-696-dup-2;696;mia;stephenson;37;nivison place;treeto ps;knoxfield;3137;sa;19631225;2780926
org;rec-835-org;835;jack;green;27;octy place;springbanks;ringwood north;3087;wa;19870222;5097391
org;rec-1013-org;1013;kasey;every;22;kinkead street;pineview farm;kurri kurri;2069;nsw;19400814;9893706
org;rec-981-dup-0;981;benwedict;coleman;23;huntawyle;summervill e crescent;avondale heights;4560;wa;19380327;1480351
org;rec-24-org;24;finley;vincent;59;galway place;pieracle;;2420;vic;19900423;9566651
org;rec-928-dup-1;928;mia;tamasauskas;11;rollston street;riverview terraces;northnridge;6147;nsw;19372109;5670356
org;rec-237-dup-0;237;shantal;mckinnpll;1;mceachern crescent;blueberry;ruse;2324;qld;19620715;5127261
org;rec-698-dup-0;698;bradley;bishop;13;newman morris circuit;shikoah;wickepin;2711;wa;19420604;2961043
org;rec-186-dup-0;186;tansy;nekar;69;boddington crescent;eulong;campie;2650;nsw;19190804;5994069
org;rec-444-dup-0;444;mocrom;zachariah;8;dixon d rive;bletchly park;toowoomba;2068;wa;19020803;1961455
org;rec-1881-dup-0;1881;wilson;pinto;11;boustead circuit;jewellsmed ical centre;granville;3161;qld;19971229;8930019
org;rec-390-org;390;max;campbell;18;axon street;wandana;vermont;4128;vic;19640314;5229727
org;rec-1695-dup-0;1695;lydia;mccaryhy;6;mckilloplcircuit;telemon orchards;mountpleasant;4670;nsw;19751220;1835068
org;rec-1087-dup-3;1087;harriet;haeg;40;togo p lace;carav park;vale park;2300;nsw;19950203;1149839
org;rec-1980-dup-3;1980;braicen;ewald;7;kambah exchange street;petriwil;yangebup;4074;vic;19631104;9333629
org;rec-1579-dup-0;1579;timothy;masdn;18;barrierwstreet;sec 443 bellamour;parkholme;2029;wa;19061024;5623275
org;rec-415-dup-0;415;heathoer;white;97;doonkuna street;millenium towers;vermont;3822;vic;19741923;6026159
org;rec-1179-dup-1;1179;priest;lily;29;nemarang crescent;yellow dam;westmead;2205;tas;19401205;2293160
org;rec-416-org;416;luke;lowe;15;mofflin street;barwite;;2287;nsw;19400601;4960719
org;rec-107-dup-4;107;christopher;vilums;14;renestreet;;crowsm nest;4754;sa;19851127;5181141
org;rec-1410-dup-2;1410;ayden;white;7;wittenoom crescent;ocean park towers;garrsn;2506;vic;19390830;7585098
org;rec-346-org;346;luke;goldsworthy;50;wheeler crescent;glenburn;ingleburn;6042;nsw;19760711;7624230
org;rec-380-dup-4;380;oliver;bendyk;42;tallar parkway;yarragin;queenscliff;2184;vic;19100310;5851063
org;rec-528-dup-4;528;rosie;runlde;50;sturtalvenue;talonmane;bundaberg;2263;nt;19751109;9092692
org;rec-1489-dup-1;1489;emiioy;berry;3;tenison-woods circuit;;ashfield;6169;nsw;19780527;6459366
org;rec-1231-org;1231;emma;pollidorou;90;messenger street;hinton brook;bacchus marsh;2868;nsw;19710829;4644221
org;rec-1026-org;1026;xani;green;2;phillip avenue;abbey green;armidale;5108;nsw;19390410;9201057
org;rec-600-dup-0;600;kyle;bizjak;60;ferrier p lace;yarrimbah;boyanup;3074;nsw;19701103;5773280
org;rec-1266-org;1266;oliver;siviour;22;mcgowan street;omeo;brinkin;2642;qld;19730331;4617976
org;rec-871-org;871;sana;ryan;17;magenta square;never-never lodge;jamboree heights;2065;vic;19210605;3868578
org;rec-639-dup-0;639;emmet;geor ge;;curtin shoping centre;palmlake resort;newington;4860;sa;19860806;4029448
org;rec-605-dup-0;605;emiily;redmond;10;woodhouse place;wahonga;firle;3717;vic;19381023;3563291
org;rec-1072-dup-3;1072;samuel;colemqan;60;backhouse street;barwala;quorn;3147;nsw;19541004;8477487
org;rec-1567-org;1567;tahni;reid;50;noarlunga crescent;bowan downs;batlow;2906;qld;19100130;6483683
org;rec-296-dup-0;296;richmond;sarsha;135;pepper tree;kalgoorlie crescent;lilydale;3031;nsw;19590607;5444497
org;rec-274-dup-1;274;charlotte;robson;3;dickinson street;;nareklan;4551;wa;19850330;3193520
org;rec-461-org;461;lochlan;malor;10;albermarle place;ponderosa;woori yallock;5355;qld;19780720;7679335
org;rec-223-dup-1;223;noah;mason;5;;stjames;burwood;2142;sa;19100103;8983319
org;rec-1241-dup-0;1241;trey;ballanfyne;425;wynter p lace;belmore river;laberouche;4124;vic;19960209;3163579
org;rec-1117-dup-0;1117;webbo;jasper;16;balala place;tourist caravn park;osborne park;5032;vic;19401203;9777818
org;rec-1044-dup-2;1044;nicole;carbone;46;schlich street;simpson arm ybarracks;toowong;3000;wa;19030926;8190756
org;rec-764-dup-0;764;jacob;ryan;172;davidson wtreet;;brisbane;6167;nsw;19960531;9826543
org;rec-598-dup-0;598;madeline;purtell;110;denns street;;frankuin;4570;qld;19811121;3603598
org;rec-1392-org;1392;isabelle;soave;64;bonnor close;bayford cottage;wallan;2144;vic;19080327;6209100
org;rec-847-dup-2;847;abby;toseland;55;haines street;hilldale;mosman;8277;sa;19100830;4439847
org;rec-372-dup-1;372;kailet;kooymans;35;la perouse street;masonic memorial village;redhill;2131;sa;19310813;4609850
org;rec-260-dup-3;260;robin;morrisn;14;markham street;balmaincove;broadmeadops;6169;vic;19250124;1191533
org;rec-1097-dup-0;1097;isabella;theodore;269;;nikoa;rena;2446;vic;19711102;2898842
org;rec-1555-dup-1;1555;charlee;hugelamnn;8;martley circuit;eddington;mosman;4802;sa;19490921;6939061
org;rec-919-org;919;grace;mason;44;henty street;;port macquarie;2370;tas;19200330;6370721
org;rec-711-dup-1;711;;clarke;97;merfieldplace;the meadows;bull creek;2830;act;;2257500
org;rec-642-dup-3;642;katelyn;colegate;55;fiveash street;retirement village;londonderry;2195;nsw;19280828;4406201
org;rec-1290-dup-0;1290;jameg;mccarthy;121;tillyarddrive;amherst village;;5268;qld;19350714;6283744
org;rec-733-org;733;matthew;webb;61;napier close;;noble park;2079;nsw;19850108;9087171
org;rec-569-dup-1;569;tommy;spinato;29;howiec urt;pinnacles caravn park;mooloolaba;3356;nsw;19821129;4527826
org;rec-1453-org;1453;rosie;stanley;352;lowrie street;rowethorpe;albury;3194;nsw;19030424;5324210
org;rec-1322-dup-1;1322;finlhy;white;15;goodwinstreet;meemar;salisbury heights;4228;qld;19700309;1233617
org;rec-557-dup-1;557;taars;pegg;32;edmondson street;crowden;kiara;2528;qld;19090425;5385357
org;rec-1219-org;1219;caitlin;couzens;2;kurundi place;abbey fields;sandhill;3043;nsw;19321204;5062974
org;rec-1111-dup-0;1111;sach;jasmwine;1;goble street;renown;gawler west;2301;nsw;19791109;2530372
org;rec-123-org;123;stephanie;dinh;607;mackay crescent;bowan downs;kilsyth;2196;nsw;19700811;5229088
org;rec-445-org;445;caitlin;cronshaw;88;sturdee crescent;;bundaberg;5290;vic;19741125;2415300
org;rec-1222-dup-1;1222;joshua;kirimovs;19;slessor cbrescent;anglican guest village;christie downs;5041;vic;19320714;6007331
org;rec-1671-org;1671;olivia;shepherd;39;burnage place;rowethorpe;winston hills;3183;nsw;19320907;5731308
org;rec-965-dup-0;965;ciaarn;nguyen;12;woollum dthreet;molinev illage;berwick;6157;qld;19860814;9056035
org;rec-544-org;544;chelsea;rees;69;shumack street;flt 40;tongala;4300;wa;19550204;3457135
org;rec-846-org;846;rourke;hoffman;49;ainslie avenue;rockleigh cottage;barooga;3018;vic;19391226;7810166
org;rec-1111-dup-1;1111;jasmine;sah;1;goble street;renown;gawler west;2031;nsw;19791109;2530372
org;rec-1475-dup-0;1475;william;panagaris;39;dryandra street;;teesdale;5554;vic;19240824;3853153
org;rec-1484-dup-3;1484;darcie;priest;66;sid barnes crescent;kinglakec entral;dianeola;3011;vic;19570911;5032187
org;rec-84-dup-1;84;meaagn;mcphie;3;groom stieet;wonba;box hill south;4350;qld;19391002;7916971
org;rec-653-org;653;samantha;green;46;malindi place;harbison vlge;dromana;3131;wa;19200328;9704392
org;rec-46-dup-2;46;ethan;campbell;;reuther street;;moorook;4709;nsw;19331009;3430363
org;rec-77-dup-3;77;adam;eveston;11;kirkladn circuit;warrawong;;2192;act;19940623;7493662
org;rec-1883-dup-2;1883;tara;ngyen;8;dalley crescent;the palms village;kingaroy;2607;nsw;19591019;9550440
org;rec-1750-dup-1;1750;melaniye;bouras;74;gorge cree k orchards;inwood place;hoppers crssing;2203;nsw;19971016;9221934
org;rec-1639-org;1639;lara;plovanic;14;marcus clarke street;pleasant acres;seven hills;4567;nsw;19020827;1438726
org;rec-1125-org;1125;mitchell;palachicky;10;adinda street;wiltona;st clair;3021;qld;19200502;1803053
org;rec-668-org;668;imogen;braithwaite;15;rosman circuit;;nhill;7173;qld;19080131;9913172
org;rec-105-dup-0;105;joel;ejlak;61;eppalock street;;taigum;2644;nsw;19351102;1021508
org;rec-1148-org;1148;silas;noble;235;ainsworth street;yongala;clayton;2281;wa;19211208;6885608
org;rec-611-dup-0;611;joshua;clarke;25;kingsford smith drive;;taig um;6108;vic;19961109;1596405
org;rec-923-org;923;carlin;dabinet;8;holden place;swinger hill;southern river;2730;sa;19550806;9757461
org;rec-1673-org;1673;maddison;green;36;knoke avenue;kimberley;mount eliza;4067;wa;19860821;8493896
org;rec-495-org;495;troy;laing;55;tidbinbilla road;tourist park;huonville;2088;vic;19061028;5565222
org;rec-1851-dup-3;1851;madeleine;bibb;22;henty street;walea;nambour;5400;tas;19970902;9875423
org;rec-1985-org;1985;holly;shepherd;44;castlereagh crescent;dalkeith cottage;eaton;6060;vic;19980816;1917978
org;rec-73-org;73;blake;aldous;4;yambina crescent;north dara;west perth;3805;nsw;19811017;2067414
org;rec-725-org;725;victoria;pulford;7;summerville crescent;;black rock;2315;vic;19240707;6151307
org;rec-1425-dup-0;1425;;rundle;2;eaglemont retreat;laalgaryhs;prospect;6168;qld;19070103;7881088
org;rec-633-org;633;william;pascoe;4;messenger street;browne's reef;coffs harbour;4670;nsw;19440720;6935665
org;rec-29-dup-1;29;aidan;horsley;25;rosenthal street;wattlesbrae;irvingdale;3082;vic;19161004;9900834
org;rec-895-dup-0;895;holly;nguyen;1;pope street;kilnacrott;westfield;5253;nsw;19211120;8240957
org;rec-658-dup-0;658;quinn;godfrey;21;duffy ytreet;arders ier;highton;3165;vci;19450122;3298961
org;rec-1953-dup-0;1953;joel;ryan;62;lance hill avenue;cameiroo;forets hill;0370;nsw;19720615;9499826
org;rec-524-dup-2;524;xavier;david;10;mcluckie qcrescent;glenbrae;murdoch;3143;sa;19320323;8644609
org;rec-643-dup-0;643;emiily;;173;star close;silverweir;yarram;4505;vic;19950402;5928066
org;rec-1990-dup-1;1990;emma;golder;381;fullerton crescent;careybpark;campsie;2107;qld;19260419;1677968
org;rec-935-dup-1;935;brydee;westermann;13;burkitt street;mlc cent re;banks;3350;vic;19910126;1387695
org;rec-1690-dup-1;1690;tohmas;white;706;monaro crescent;birrablila;point lonsdale;2098;vic;19310818;5855559
org;rec-137-org;137;emiily;morrison;15;jinka street;tillabudgery;st andrews;4812;vic;19431121;8314914
org;rec-882-dup-1;882;;white;20;parker street;m o;calliope;4514;sa;19430329;3459225
org;rec-381-org;381;cooper;dandie;54;coates place;the manor garden;pakenham;6210;vic;19490201;7002450
org;rec-1094-dup-1;1094;cathwrine;graue;88;maranboy street;walhalla;brookfield;2207;nsw;19070917;3555719
org;rec-1971-org;1971;kylee;papageorgiou;320;bunton place;wyoming park;northbridge;2700;vic;19360919;7078377
org;rec-637-dup-1;637;timothy;bellchambers;;;medical cdntre;pymbld;2323;vic;19210723;6606450
org;rec-277-dup-1;277;juliana;petersen;25;currong sotreet;admiralty quays;glenside;5280;nsw;19610510;1726629
org;rec-769-org;769;madeline;gudelj;21;mailey retreat;brentwood vlge;north gregory;3030;qld;19881103;2928659
org;rec-141-dup-0;141;oliver;seo;15;outtrim avenue;hd allenby;emerald;2298;qld;19891203;4307988
org;rec-836-org;836;sachin;garcia;20;tanderra crescent;villa 2;geraldton;2705;sa;19320919;2886997
org;rec-1009-dup-2;1009;kranz;alex;35;ogden close;aitnre;kirribilli;5209;vic;19951022;8620763
org;rec-1749-dup-1;1749;;baillie;27;agnewstreet;cuthberts court;nichlls;3109;qld;19191108;2602138
org;rec-1002-org;1002;xavier;matson;10;marchant circuit;rankin park;kellyville;2085;vic;19620202;6169819
org;rec-161-dup-4;161;blake;thiesseh;6;kilburn close;wandarri;sandfly;2576;nsw;19210321;9632907
org;rec-1143-dup-2;1143;benjamih;white;1;kitchener street;greenhills;minchinbury;4109;wa;19269828;1069868
org;rec-395-dup-0;395;olivia;green;47;mugga way;dunoon (cnr acmpt r road;avenel lheights;6148;vic;19051029;6438790
org;rec-200-org;200;danielle;rollins;325;kleinig street;killarney;the basin;4300;nsw;19550517;2790104
org;rec-1531-dup-0;1531;bethanie;reid;48;rosedale;maxworthy street;koongal;4210;qld;19641127;1011753
org;rec-443-dup-2;443;joshua;hoh;97;sommerald place;coralyn;eight mile plains;3178;vic;19260422;6588717
org;rec-967-org;967;eliza;sherriff;30;a'beckett street;;emerald;4280;nsw;19471027;9700056
org;rec-1707-dup-1;1707;;gillard;62;matina street;;newocmb;4107;wa;19760203;3510130
org;rec-73-dup-2;73;boake;aldous;4;yambina crescent;north dara;west perth;3805;nsw;19811017;2067414
org;rec-1585-dup-0;1585;camefon;clarke;39;fihelly street;;;2200;nsw;19821218;1553578
org;rec-426-org;426;annabelle;weetra;4;firbank close;fronda;riverhills;2025;sa;19490420;4285598
org;rec-146-org;146;lachlan;steinmetz;37;hodgson crescent;anzac house (cnr archer s street;smithfield plains;2500;tas;19560605;6790018
org;rec-682-dup-1;682;nathan;kunvik;15;bunduluk crescent;aremar;ashfild;3149;nsw;19100926;5880341
org;rec-475-org;475;ella;burnell;30;adkinson close;leith;auburn;4558;qld;19360319;9860719
org;rec-397-dup-1;397;matthew;brookhouse;;goodparla street;timdooli n;highett;2170;nsw;19101115;6804612
org;rec-701-org;701;courtney;schuster;12;conigrave place;cuthberts court;echunga;4380;nsw;19801118;3652641
org;rec-85-dup-4;85;alka;wilknis;;jervois street;cerbru;coolaroo;6298;nsw;19471017;7918563
org;rec-876-org;876;lachlan-john;rivers;5;perier place;oakdale;ringwood;4313;nsw;19960904;8718844
org;rec-549-org;549;edward;millar;48;oster place;lockwood;somerton park;6509;vic;19390413;8066475
org;rec-646-dup-0;646;reid;elana;96;vallanc e place;allandale aged care facility;somerton park;2821;nsw;19630226;3425250
org;rec-557-org;557;tara;pegg;32;edmondson street;crowden;kiara;2528;qld;19090425;5385357
org;rec-826-dup-1;826;amy;chaneler;65;plant road;blck 1 089;findom;2086;;19510715;1609739
org;rec-909-org;909;amber;mckiernan;381;crommelin place;sec 487 moorooroo;port macquarie;2257;qld;19920907;7659996
org;rec-688-dup-1;688;kelsey;ferris;11;champion p lace;rosebrook;boronia heights;2063;nsw;19130601;8154296
org;rec-633-dup-2;633;pascoe;samant ha;4;messenge r street;brown'es reef;coffs haebour;4670;nsw;19448720;6935665
org;rec-876-dup-0;876;lachlan-john;rivers;5;perier place;oakdlae;ringwood;4313;nsw;19960904;8718844
org;rec-1728-dup-0;1728;noble;lillian;02;mcclelland avenue;vilal 2;cable ebach;4211;wa;19650716;9102917
org;rec-1103-dup-1;1103;indiana;goonan;4;sparkes close;corinella glen;carndgie;3135;nsw;19610313;9556041
org;rec-980-dup-1;980;spyke;karlsen;4;northam street;;southbank;2320;wa;19641029;5567470
org;rec-668-dup-0;668;imogen;braithw aite;779;rosman circuit;summerdale mepdical centre;nhill;7173;qld;19080131;9913172
org;rec-452-dup-1;452;judah;jeffries;;newman morrix circuit;tinaro ofalls;canterbury;2162;nsw;19350906;6982133
org;rec-804-dup-2;804;adriana;agius;19;wakelinc ircuit;;werrington;4670;vic;19740613;1644235
org;rec-312-dup-0;312;jacobie;tilleq;;studley steet;rose avle;riverwood;4869;qld;;4137877
org;rec-447-dup-0;447;willism;rudd;10;blacklock close;;springvale south;4680;nsw;19260805;4968439
org;rec-41-org;41;brodee;brain;25;kitchener street;;ashgrove;6123;vic;19250623;3821503
org;rec-1320-dup-2;1320;amber;kexel;49;daintree crxescent;;new farm;4016;vic;;9952722
org;rec-993-dup-4;993;jake;wesbtrook;15;booroondara street;ascot park;salisbury east;2074;nsw;19001115;2330929
org;rec-668-dup-4;668;braitwaite;imogen;15;rosman c ircuit;;tarigna;7173;qld;19080131;9913172
org;rec-1069-dup-0;1069;connor;moerlakd;38;arthur circle;red cros s units;greenwpod;2680;wa;19351222;6169561
org;rec-1620-dup-0;1620;abby;drechsler;16;nicholson crescent;villa32;mount evelyn;2200;nsw;19080409;8467968
org;rec-1543-dup-2;1543;jarvis;mattgews;95;derrington crescent;the medaows;centennial park;2073;nsw;19750315;3771528
org;rec-594-dup-1;594;waller;hugh;50;jalanga c rescent;grangmeore;rye;4740;qld;19020220;7632247
org;rec-1991-dup-4;1991;kai;white;8;cockcroft avenue;allunga;parramatta;4179;;19551009;5791016
org;rec-54-dup-2;54;dillon;stubns;40;murphy ktreet;;salisburyeast;7305;sa;19851018;8097614
org;rec-233-org;233;alisha;myles;38;shumack street;greengrove;fadden;2835;qld;19540929;3291913
org;rec-378-org;378;roy;royle;7;endeavour street;lake kennedy street;cowell;2580;nsw;19250529;3753041
